	SNP	Chromosome	Position	trait1
8402	ENSG00000066923	chr7	99802895	0.175538050815254
8403	ENSG00000066923	chr7	99802979	0.175538050815254
8404	ENSG00000066923	chr7	99809281	0.175538050815254
8405	ENSG00000130427	chr7	100318422	0.889225248958545
8406	ENSG00000196411	chr7	100403594	0.657837435129047
8407	ENSG00000196411	chr7	100404039	0.657837435129047
8408	ENSG00000196411	chr7	100404986	0.657837435129047
8409	ENSG00000196411	chr7	100411610	0.657837435129047
8410	ENSG00000196411	chr7	100414866	0.657837435129047
8411	ENSG00000196411	chr7	100416172	0.657837435129047
8412	ENSG00000087085	chr7	100487614	0.547866469473374
8413	ENSG00000087085	chr7	100487614	0.547866469473374
8414	ENSG00000087085	chr7	100487614	0.547866469473374
8415	ENSG00000087085	chr7	100487615	0.547866469473374
8416	ENSG00000087085	chr7	100487617	0.547866469473374
8417	ENSG00000087085	chr7	100487831	0.547866469473374
8418	ENSG00000087085	chr7	100488336	0.547866469473374
8419	ENSG00000087085	chr7	100491377	0.547866469473374
8420	ENSG00000087085	chr7	100491769	0.547866469473374
8421	ENSG00000087085	chr7	100493844	0.547866469473374
8422	ENSG00000106366	chr7	100770369	0.183803563768804
8423	ENSG00000106366	chr7	100770378	0.183803563768804
8424	ENSG00000161048	chr7	102740222	0.00164667984023395
8425	ENSG00000161048	chr7	102742970	0.00164667984023395
8426	ENSG00000161048	chr7	102760592	0.00164667984023395
8427	ENSG00000161048	chr7	102767236	0.00164667984023395
8428	ENSG00000161048	chr7	102769206	0.00164667984023395
8429	ENSG00000161057	chr7	102984700	5.0218447877159e-06
8430	ENSG00000161057	chr7	102984712	5.0218447877159e-06
8431	ENSG00000161057	chr7	102985360	5.0218447877159e-06
8432	ENSG00000161057	chr7	102988088	5.0218447877159e-06
8433	ENSG00000161057	chr7	102988109	5.0218447877159e-06
8434	ENSG00000161057	chr7	102994365	5.0218447877159e-06
8435	ENSG00000135250	chr7	104751150	0.0181868890306112
8436	ENSG00000135250	chr7	104755715	0.0181868890306112
8437	ENSG00000135250	chr7	104757742	0.0181868890306112
8438	ENSG00000135250	chr7	104757795	0.0181868890306112
8439	ENSG00000135250	chr7	104757834	0.0181868890306112
8440	ENSG00000135250	chr7	104758026	0.0181868890306112
8441	ENSG00000135250	chr7	104800747	0.0181868890306112
8442	ENSG00000105835	chr7	105891570	0.766788518931699
8443	ENSG00000105835	chr7	105908780	0.766788518931699
8444	ENSG00000105835	chr7	105909600	0.766788518931699
8445	ENSG00000105835	chr7	105910660	0.766788518931699
8446	ENSG00000105835	chr7	105910703	0.766788518931699
8447	ENSG00000105835	chr7	105912310	0.766788518931699
8448	ENSG00000105835	chr7	105912484	0.766788518931699
8449	ENSG00000105835	chr7	105915445	0.766788518931699
8450	ENSG00000105835	chr7	105915772	0.766788518931699
8451	ENSG00000105835	chr7	105917501	0.766788518931699
8452	ENSG00000105851	chr7	106505722	0.00771750830168412
8453	ENSG00000105851	chr7	106505740	0.00771750830168412
8454	ENSG00000105851	chr7	106505783	0.00771750830168412
8455	ENSG00000105851	chr7	106505923	0.00771750830168412
8456	ENSG00000105851	chr7	106522608	0.00771750830168412
8457	ENSG00000005249	chr7	106710069	2.57041095513262e-26
8458	ENSG00000005249	chr7	106732120	2.57041095513262e-26
8459	ENSG00000091136	chr7	107564243	0.137290456322596
8460	ENSG00000091136	chr7	107569893	0.137290456322596
8461	ENSG00000091136	chr7	107571801	0.137290456322596
8462	ENSG00000091136	chr7	107575800	0.137290456322596
8463	ENSG00000091136	chr7	107575818	0.137290456322596
8464	ENSG00000091136	chr7	107577534	0.137290456322596
8465	ENSG00000091136	chr7	107582843	0.137290456322596
8466	ENSG00000091136	chr7	107591545	0.137290456322596
8467	ENSG00000091136	chr7	107638857	0.137290456322596
8468	ENSG00000091136	chr7	107638875	0.137290456322596
8469	ENSG00000091128	chr7	107664255	0.40508973946047
8470	ENSG00000091128	chr7	107667005	0.40508973946047
8471	ENSG00000091128	chr7	107671389	0.40508973946047
8472	ENSG00000091128	chr7	107702841	0.40508973946047
8473	ENSG00000105974	chr7	116164838	0.0362304705133679
8474	ENSG00000105974	chr7	116165054	0.0362304705133679
8475	ENSG00000105974	chr7	116165062	0.0362304705133679
8476	ENSG00000105974	chr7	116165065	0.0362304705133679
8477	ENSG00000105974	chr7	116165793	0.0362304705133679
8478	ENSG00000105974	chr7	116166035	0.0362304705133679
8479	ENSG00000105974	chr7	116166330	0.0362304705133679
8480	ENSG00000105974	chr7	116166346	0.0362304705133679
8481	ENSG00000105976	chr7	116312443	0.0239802674642618
8482	ENSG00000105976	chr7	116398570	0.0239802674642618
8483	ENSG00000105976	chr7	116409719	0.0239802674642618
8484	ENSG00000105976	chr7	116417228	0.0239802674642618
8485	ENSG00000001626	chr7	117105837	0.037856290293752
8486	ENSG00000001626	chr7	117119357	0.037856290293752
8487	ENSG00000001626	chr7	117199691	0.037856290293752
8488	ENSG00000001626	chr7	117251670	0.037856290293752
8489	ENSG00000001626	chr7	117329766	0.037856290293752
8490	ENSG00000001626	chr7	117350070	0.037856290293752
8491	ENSG00000001626	chr7	117350185	0.037856290293752
8492	ENSG00000184408	chr7	120380897	0.254308610200463
8493	ENSG00000184408	chr7	120382374	0.254308610200463
8494	ENSG00000106278	chr7	121513214	0.012782281689426
8495	ENSG00000106278	chr7	121651261	0.012782281689426
8496	ENSG00000106278	chr7	121668271	0.012782281689426
8497	ENSG00000106278	chr7	121668487	0.012782281689426
8498	ENSG00000106278	chr7	121673911	0.012782281689426
8499	ENSG00000106278	chr7	121674066	0.012782281689426
8500	ENSG00000106278	chr7	121699427	0.012782281689426
8501	ENSG00000128609	chr7	123177050	0.000584917641122733
8502	ENSG00000128609	chr7	123181082	0.000584917641122733
8503	ENSG00000128609	chr7	123181149	0.000584917641122733
8504	ENSG00000128609	chr7	123181890	0.000584917641122733
8505	ENSG00000128609	chr7	123181911	0.000584917641122733
8506	ENSG00000128609	chr7	123182054	0.000584917641122733
8507	ENSG00000128609	chr7	123185664	0.000584917641122733
8508	ENSG00000128609	chr7	123190158	0.000584917641122733
8509	ENSG00000128609	chr7	123190262	0.000584917641122733
8510	ENSG00000128609	chr7	123194748	0.000584917641122733
8511	ENSG00000179603	chr7	126078746	0.302698467467079
8512	ENSG00000179603	chr7	126720746	0.302698467467079
8513	ENSG00000179603	chr7	126724342	0.302698467467079
8514	ENSG00000179603	chr7	126883196	0.302698467467079
8515	ENSG00000174697	chr7	127881336	0.0619014925529696
8516	ENSG00000106348	chr7	128032330	2.64922072009469e-06
8517	ENSG00000106348	chr7	128032330	2.64922072009469e-06
8518	ENSG00000106348	chr7	128032330	2.64922072009469e-06
8519	ENSG00000106348	chr7	128032330	2.64922072009469e-06
8520	ENSG00000106348	chr7	128032331	2.64922072009469e-06
8521	ENSG00000106348	chr7	128032331	2.64922072009469e-06
8522	ENSG00000106348	chr7	128032334	2.64922072009469e-06
8523	ENSG00000106348	chr7	128032354	2.64922072009469e-06
8524	ENSG00000106348	chr7	128032354	2.64922072009469e-06
8525	ENSG00000106348	chr7	128032792	2.64922072009469e-06
8526	ENSG00000106348	chr7	128032903	2.64922072009469e-06
8527	ENSG00000106348	chr7	128034328	2.64922072009469e-06
8528	ENSG00000106348	chr7	128038467	2.64922072009469e-06
8529	ENSG00000106348	chr7	128038543	2.64922072009469e-06
8530	ENSG00000106348	chr7	128040188	2.64922072009469e-06
8531	ENSG00000106348	chr7	128040725	2.64922072009469e-06
8532	ENSG00000106348	chr7	128040870	2.64922072009469e-06
8533	ENSG00000106348	chr7	128040896	2.64922072009469e-06
8534	ENSG00000128602	chr7	128845621	0.625669551352011
8535	ENSG00000128602	chr7	128846125	0.625669551352011
8536	ENSG00000128602	chr7	128850348	0.625669551352011
8537	ENSG00000091704	chr7	130020179	7.4220828254343e-12
8538	ENSG00000091704	chr7	130023539	7.4220828254343e-12
8539	ENSG00000091704	chr7	130023624	7.4220828254343e-12
8540	ENSG00000091704	chr7	130024475	7.4220828254343e-12
8541	ENSG00000085662	chr7	134127101	0.358748591067442
8542	ENSG00000085662	chr7	134127137	0.358748591067442
8543	ENSG00000085662	chr7	134127138	0.358748591067442
8544	ENSG00000085662	chr7	134129478	0.358748591067442
8545	ENSG00000085662	chr7	134132601	0.358748591067442
8546	ENSG00000085662	chr7	134132707	0.358748591067442
8547	ENSG00000085662	chr7	134133748	0.358748591067442
8548	ENSG00000085662	chr7	134133806	0.358748591067442
8549	ENSG00000085662	chr7	134133809	0.358748591067442
8550	ENSG00000085662	chr7	134133847	0.358748591067442
8551	ENSG00000085662	chr7	134134329	0.358748591067442
8552	ENSG00000085662	chr7	134134436	0.358748591067442
8553	ENSG00000085662	chr7	134134470	0.358748591067442
8554	ENSG00000085662	chr7	134136045	0.358748591067442
8555	ENSG00000181072	chr7	136553524	4.1728565695209e-13
8556	ENSG00000181072	chr7	136553831	4.1728565695209e-13
8557	ENSG00000181072	chr7	136553831	4.1728565695209e-13
8558	ENSG00000122787	chr7	137761177	0.356042403715757
8559	ENSG00000122787	chr7	137761212	0.356042403715757
8560	ENSG00000122787	chr7	137761222	0.356042403715757
8561	ENSG00000122787	chr7	137761263	0.356042403715757
8562	ENSG00000122787	chr7	137776588	0.356042403715757
8563	ENSG00000122779	chr7	138199144	0.138090462628838
8564	ENSG00000122779	chr7	138199144	0.138090462628838
8565	ENSG00000122779	chr7	138239514	0.138090462628838
8566	ENSG00000059377	chr7	139476849	0.639456584162687
8567	ENSG00000059377	chr7	139476945	0.639456584162687
8568	ENSG00000059377	chr7	139477934	0.639456584162687
8569	ENSG00000059377	chr7	139478052	0.639456584162687
8570	ENSG00000059377	chr7	139478054	0.639456584162687
8571	ENSG00000059377	chr7	139529047	0.639456584162687
8572	ENSG00000059377	chr7	139653233	0.639456584162687
8573	ENSG00000059377	chr7	139657379	0.639456584162687
8574	ENSG00000006459	chr7	139784654	0.0449071807188356
8575	ENSG00000006459	chr7	139790702	0.0449071807188356
8576	ENSG00000090266	chr7	140390576	0.739557501532265
8577	ENSG00000090266	chr7	140396470	0.739557501532265
8578	ENSG00000090266	chr7	140396471	0.739557501532265
8579	ENSG00000090266	chr7	140396487	0.739557501532265
8580	ENSG00000090266	chr7	140396489	0.739557501532265
8581	ENSG00000090266	chr7	140396508	0.739557501532265
8582	ENSG00000090266	chr7	140396509	0.739557501532265
8583	ENSG00000090266	chr7	140396509	0.739557501532265
8584	ENSG00000090266	chr7	140396547	0.739557501532265
8585	ENSG00000090266	chr7	140396787	0.739557501532265
8586	ENSG00000090266	chr7	140396791	0.739557501532265
8587	ENSG00000090266	chr7	140396956	0.739557501532265
8588	ENSG00000090266	chr7	140397023	0.739557501532265
8589	ENSG00000090266	chr7	140399992	0.739557501532265
8590	ENSG00000090266	chr7	140401644	0.739557501532265
8591	ENSG00000090266	chr7	140402322	0.739557501532265
8592	ENSG00000157764	chr7	140419126	0.586907214686867
8593	ENSG00000157764	chr7	140434320	0.586907214686867
8594	ENSG00000157764	chr7	140533860	0.586907214686867
8595	ENSG00000257335	chr7	141607632	0.0457260846386513
8596	ENSG00000257335	chr7	141695637	0.0457260846386513
8597	ENSG00000257335	chr7	141695678	0.0457260846386513
8598	ENSG00000257335	chr7	141695678	0.0457260846386513
8599	ENSG00000257335	chr7	141730026	0.0457260846386513
8600	ENSG00000257335	chr7	141738345	0.0457260846386513
8601	ENSG00000257335	chr7	141794573	0.0457260846386513
8602	ENSG00000204983	chr7	142457318	0.0200887688714925
8603	ENSG00000204983	chr7	142457322	0.0200887688714925
8604	ENSG00000204983	chr7	142457329	0.0200887688714925
8605	ENSG00000204983	chr7	142457331	0.0200887688714925
8606	ENSG00000204983	chr7	142458515	0.0200887688714925
8607	ENSG00000204983	chr7	142458960	0.0200887688714925
8608	ENSG00000106123	chr7	142552791	0.00154405895178918
8609	ENSG00000106123	chr7	142552822	0.00154405895178918
8610	ENSG00000106123	chr7	142552865	0.00154405895178918
8611	ENSG00000106123	chr7	142552885	0.00154405895178918
8612	ENSG00000106123	chr7	142552904	0.00154405895178918
8613	ENSG00000106123	chr7	142560512	0.00154405895178918
8614	ENSG00000106123	chr7	142560985	0.00154405895178918
8615	ENSG00000106123	chr7	142565036	0.00154405895178918
8616	ENSG00000106123	chr7	142567524	0.00154405895178918
8617	ENSG00000106123	chr7	142567650	0.00154405895178918
8618	ENSG00000165125	chr7	142568955	0.0122473309190309
8619	ENSG00000165125	chr7	142568961	0.0122473309190309
8620	ENSG00000165125	chr7	142568965	0.0122473309190309
8621	ENSG00000165125	chr7	142568989	0.0122473309190309
8622	ENSG00000165125	chr7	142571850	0.0122473309190309
8623	ENSG00000165125	chr7	142573866	0.0122473309190309
8624	ENSG00000165125	chr7	142574576	0.0122473309190309
8625	ENSG00000165125	chr7	142574992	0.0122473309190309
8626	ENSG00000127412	chr7	142621889	0.0852067128815133
8627	ENSG00000159763	chr7	142829169	0.954414392769823
8628	ENSG00000106144	chr7	142985487	1.02633358789459e-10
8629	ENSG00000106144	chr7	142988710	1.02633358789459e-10
8630	ENSG00000188037	chr7	143013218	0.265306561129546
8631	ENSG00000188037	chr7	143018566	0.265306561129546
8632	ENSG00000146904	chr7	143087381	0.0318663262681902
8633	ENSG00000146904	chr7	143088204	0.0318663262681902
8634	ENSG00000146904	chr7	143088503	0.0318663262681902
8635	ENSG00000146904	chr7	143091302	0.0318663262681902
8636	ENSG00000146904	chr7	143091899	0.0318663262681902
8637	ENSG00000146904	chr7	143094573	0.0318663262681902
8638	ENSG00000146904	chr7	143097918	0.0318663262681902
8639	ENSG00000196511	chr7	144316273	0.0600196185127048
8640	ENSG00000196511	chr7	144340636	0.0600196185127048
8641	ENSG00000196511	chr7	144378832	0.0600196185127048
8642	ENSG00000196511	chr7	144532225	0.0600196185127048
8643	ENSG00000106462	chr7	148504616	1.45622097041729e-14
8644	ENSG00000106462	chr7	148507291	1.45622097041729e-14
8645	ENSG00000106462	chr7	148514448	1.45622097041729e-14
8646	ENSG00000106462	chr7	148515128	1.45622097041729e-14
8647	ENSG00000055118	chr7	150642048	0.624180417526776
8648	ENSG00000055118	chr7	150642048	0.624180417526776
8649	ENSG00000055118	chr7	150642048	0.624180417526776
8650	ENSG00000055118	chr7	150646502	0.624180417526776
8651	ENSG00000055118	chr7	150646503	0.624180417526776
8652	ENSG00000055118	chr7	150646510	0.624180417526776
8653	ENSG00000055118	chr7	150646521	0.624180417526776
8654	ENSG00000164867	chr7	150688082	0.0760634297238691
8655	ENSG00000164867	chr7	150688191	0.0760634297238691
8656	ENSG00000164867	chr7	150690891	0.0760634297238691
8657	ENSG00000164867	chr7	150698954	0.0760634297238691
8658	ENSG00000164867	chr7	150705961	0.0760634297238691
8659	ENSG00000164867	chr7	150706024	0.0760634297238691
8660	ENSG00000164867	chr7	150707607	0.0760634297238691
8661	ENSG00000164867	chr7	150707620	0.0760634297238691
8662	ENSG00000164867	chr7	150709493	0.0760634297238691
8663	ENSG00000213199	chr7	150745378	0.000597450153408418
8664	ENSG00000213199	chr7	150745604	0.000597450153408418
8665	ENSG00000213199	chr7	150745774	0.000597450153408418
8666	ENSG00000213199	chr7	150745853	0.000597450153408418
8667	ENSG00000213199	chr7	150745972	0.000597450153408418
8668	ENSG00000213199	chr7	150747164	0.000597450153408418
8669	ENSG00000213199	chr7	150748006	0.000597450153408418
8670	ENSG00000213199	chr7	150748299	0.000597450153408418
8671	ENSG00000213199	chr7	150748320	0.000597450153408418
8672	ENSG00000164885	chr7	150750898	2.09374983986077e-12
8673	ENSG00000164885	chr7	150751095	2.09374983986077e-12
8674	ENSG00000164885	chr7	150752385	2.09374983986077e-12
8675	ENSG00000164885	chr7	150752575	2.09374983986077e-12
8676	ENSG00000164885	chr7	150753652	2.09374983986077e-12
8677	ENSG00000164690	chr7	155592679	0.176764396852088
8678	ENSG00000164690	chr7	155592732	0.176764396852088
8679	ENSG00000164690	chr7	155592733	0.176764396852088
8680	ENSG00000164690	chr7	155592743	0.176764396852088
8681	ENSG00000164690	chr7	155599275	0.176764396852088
8682	ENSG00000106018	chr7	158909612	4.94947012699696e-13
8683	ENSG00000104689	chr8	23047964	0.233336239740548
8684	ENSG00000104689	chr8	23057398	0.233336239740548
8685	ENSG00000120899	chr8	27168998	0.027165743078862
8686	ENSG00000120899	chr8	27182861	0.027165743078862
8687	ENSG00000120899	chr8	27182995	0.027165743078862
8688	ENSG00000120899	chr8	27183080	0.027165743078862
8689	ENSG00000120899	chr8	27184339	0.027165743078862
8690	ENSG00000120899	chr8	27238167	0.027165743078862
8691	ENSG00000120899	chr8	27254968	0.027165743078862
8692	ENSG00000157168	chr8	31496901	0.00919243786861483
8693	ENSG00000157168	chr8	31496901	0.00919243786861483
8694	ENSG00000157168	chr8	31497270	0.00919243786861483
8695	ENSG00000157168	chr8	31497941	0.00919243786861483
8696	ENSG00000157168	chr8	32405727	0.00919243786861483
8697	ENSG00000157168	chr8	32405727	0.00919243786861483
8698	ENSG00000157168	chr8	32405784	0.00919243786861483
8699	ENSG00000157168	chr8	32406136	0.00919243786861483
8700	ENSG00000157168	chr8	32406244	0.00919243786861483
8701	ENSG00000157168	chr8	32463165	0.00919243786861483
8702	ENSG00000157168	chr8	32471892	0.00919243786861483
8703	ENSG00000157168	chr8	32505236	0.00919243786861483
8704	ENSG00000157168	chr8	32505356	0.00919243786861483
8705	ENSG00000104432	chr8	79645006	0.375950768875218
8706	ENSG00000104432	chr8	79645282	0.375950768875218
8707	ENSG00000104432	chr8	79645899	0.375950768875218
8708	ENSG00000104432	chr8	79645899	0.375950768875218
8709	ENSG00000104432	chr8	79659262	0.375950768875218
8710	ENSG00000156103	chr8	89044236	0.425459661735622
8711	ENSG00000156103	chr8	89081460	0.425459661735622
8712	ENSG00000169439	chr8	97505578	0.0193232865473943
8713	ENSG00000169439	chr8	97506040	0.0193232865473943
8714	ENSG00000169439	chr8	97506040	0.0193232865473943
8715	ENSG00000169439	chr8	97506040	0.0193232865473943
8716	ENSG00000169439	chr8	97506235	0.0193232865473943
8717	ENSG00000104375	chr8	99466866	0.157118694801593
8718	ENSG00000104375	chr8	99466922	0.157118694801593
8719	ENSG00000104375	chr8	99560187	0.157118694801593
8720	ENSG00000104375	chr8	99560318	0.157118694801593
8721	ENSG00000104375	chr8	99591923	0.157118694801593
8722	ENSG00000104375	chr8	99607557	0.157118694801593
8723	ENSG00000136960	chr8	120569325	7.46251241057237e-05
8724	ENSG00000136960	chr8	120569325	7.46251241057237e-05
8725	ENSG00000136960	chr8	120569326	7.46251241057237e-05
8726	ENSG00000136960	chr8	120569648	7.46251241057237e-05
8727	ENSG00000136960	chr8	120569760	7.46251241057237e-05
8728	ENSG00000136960	chr8	120569760	7.46251241057237e-05
8729	ENSG00000136960	chr8	120584859	7.46251241057237e-05
8730	ENSG00000184156	chr8	133133107	0.0459725230557692
8731	ENSG00000184156	chr8	133141227	0.0459725230557692
8732	ENSG00000184156	chr8	133141336	0.0459725230557692
8733	ENSG00000184156	chr8	133141391	0.0459725230557692
8734	ENSG00000136573	chr8	11351509	0.00071607638255621
8735	ENSG00000136573	chr8	11351898	0.00071607638255621
8736	ENSG00000136573	chr8	11403239	0.00071607638255621
8737	ENSG00000079459	chr8	11653081	0.00991805248965503
8738	ENSG00000079459	chr8	11659747	0.00991805248965503
8739	ENSG00000079459	chr8	11660119	0.00991805248965503
8740	ENSG00000079459	chr8	11660151	0.00991805248965503
8741	ENSG00000079459	chr8	11660247	0.00991805248965503
8742	ENSG00000079459	chr8	11660249	0.00991805248965503
8743	ENSG00000079459	chr8	11660249	0.00991805248965503
8744	ENSG00000079459	chr8	11660254	0.00991805248965503
8745	ENSG00000079459	chr8	11660274	0.00991805248965503
8746	ENSG00000079459	chr8	11660520	0.00991805248965503
8747	ENSG00000038945	chr8	15965386	0.412406505819391
8748	ENSG00000038945	chr8	15966939	0.412406505819391
8749	ENSG00000038945	chr8	15967554	0.412406505819391
8750	ENSG00000038945	chr8	15967593	0.412406505819391
8751	ENSG00000038945	chr8	15978397	0.412406505819391
8752	ENSG00000038945	chr8	16032771	0.412406505819391
8753	ENSG00000038945	chr8	16107906	0.412406505819391
8754	ENSG00000038945	chr8	16113839	0.412406505819391
8755	ENSG00000038945	chr8	16325272	0.412406505819391
8756	ENSG00000175445	chr8	19759227	0.0618745049405233
8757	ENSG00000134013	chr8	23154701	3.12330615337571e-09
8758	ENSG00000134013	chr8	23174496	3.12330615337571e-09
8759	ENSG00000092964	chr8	26371790	0.00913437591145735
8760	ENSG00000092964	chr8	26435358	0.00913437591145735
8761	ENSG00000092964	chr8	26435920	0.00913437591145735
8762	ENSG00000120907	chr8	26605666	9.51438716275233e-19
8763	ENSG00000120915	chr8	27348295	5.23717206260964e-12
8764	ENSG00000120915	chr8	27348641	5.23717206260964e-12
8765	ENSG00000120915	chr8	27348641	5.23717206260964e-12
8766	ENSG00000120915	chr8	27348667	5.23717206260964e-12
8767	ENSG00000120915	chr8	27348682	5.23717206260964e-12
8768	ENSG00000120915	chr8	27348708	5.23717206260964e-12
8769	ENSG00000104687	chr8	30535582	0.420092653718563
8770	ENSG00000104687	chr8	30535583	0.420092653718563
8771	ENSG00000104687	chr8	30537036	0.420092653718563
8772	ENSG00000104687	chr8	30539447	0.420092653718563
8773	ENSG00000165392	chr8	30891316	0.88619896791451
8774	ENSG00000077782	chr8	38268655	0.117646180961274
8775	ENSG00000077782	chr8	38268655	0.117646180961274
8776	ENSG00000077782	chr8	38268656	0.117646180961274
8777	ENSG00000077782	chr8	38268748	0.117646180961274
8778	ENSG00000077782	chr8	38270245	0.117646180961274
8779	ENSG00000077782	chr8	38270247	0.117646180961274
8780	ENSG00000077782	chr8	38270248	0.117646180961274
8781	ENSG00000077782	chr8	38270249	0.117646180961274
8782	ENSG00000077782	chr8	38270365	0.117646180961274
8783	ENSG00000077782	chr8	38270451	0.117646180961274
8784	ENSG00000077782	chr8	38270983	0.117646180961274
8785	ENSG00000077782	chr8	38271039	0.117646180961274
8786	ENSG00000077782	chr8	38272130	0.117646180961274
8787	ENSG00000077782	chr8	38272296	0.117646180961274
8788	ENSG00000168615	chr8	38854504	0.0502399410998703
8789	ENSG00000168615	chr8	38854544	0.0502399410998703
8790	ENSG00000168615	chr8	38854544	0.0502399410998703
8791	ENSG00000070501	chr8	42195971	4.03336552760345e-05
8792	ENSG00000070501	chr8	42195972	4.03336552760345e-05
8793	ENSG00000070501	chr8	42195976	4.03336552760345e-05
8794	ENSG00000070501	chr8	42195999	4.03336552760345e-05
8795	ENSG00000070501	chr8	42196011	4.03336552760345e-05
8796	ENSG00000070501	chr8	42196011	4.03336552760345e-05
8797	ENSG00000070501	chr8	42196024	4.03336552760345e-05
8798	ENSG00000070501	chr8	42196122	4.03336552760345e-05
8799	ENSG00000070501	chr8	42202477	4.03336552760345e-05
8800	ENSG00000253729	chr8	48685668	1.82609444170795e-05
8801	ENSG00000253729	chr8	48686295	1.82609444170795e-05
8802	ENSG00000254087	chr8	56792371	0.00435708717852539
8803	ENSG00000254087	chr8	56792393	0.00435708717852539
8804	ENSG00000254087	chr8	56867654	0.00435708717852539
8805	ENSG00000172817	chr8	65508691	1.94742242535832e-12
8806	ENSG00000205268	chr8	66629744	3.0703876835284e-06
8807	ENSG00000205268	chr8	66634032	3.0703876835284e-06
8808	ENSG00000205268	chr8	66659939	3.0703876835284e-06
8809	ENSG00000205268	chr8	66659986	3.0703876835284e-06
8810	ENSG00000205268	chr8	66659999	3.0703876835284e-06
8811	ENSG00000104205	chr8	67624652	0.0780315056249214
8812	ENSG00000104205	chr8	67624968	0.0780315056249214
8813	ENSG00000104205	chr8	67625011	0.0780315056249214
8814	ENSG00000104205	chr8	67687452	0.0780315056249214
8815	ENSG00000104205	chr8	67687461	0.0780315056249214
8816	ENSG00000104205	chr8	67687461	0.0780315056249214
8817	ENSG00000104205	chr8	67705848	0.0780315056249214
8818	ENSG00000182674	chr8	73449625	9.86242830907276e-05
8819	ENSG00000133731	chr8	82570195	0.301570366096445
8820	ENSG00000133731	chr8	82571278	0.301570366096445
8821	ENSG00000133731	chr8	82571496	0.301570366096445
8822	ENSG00000133731	chr8	82572748	0.301570366096445
8823	ENSG00000133731	chr8	82572750	0.301570366096445
8824	ENSG00000133731	chr8	82572807	0.301570366096445
8825	ENSG00000133742	chr8	86239836	0.00428286961614735
8826	ENSG00000133742	chr8	86240457	0.00428286961614735
8827	ENSG00000133742	chr8	86240457	0.00428286961614735
8828	ENSG00000133742	chr8	86240457	0.00428286961614735
8829	ENSG00000133742	chr8	86240457	0.00428286961614735
8830	ENSG00000133742	chr8	86240458	0.00428286961614735
8831	ENSG00000133742	chr8	86240667	0.00428286961614735
8832	ENSG00000133742	chr8	86240717	0.00428286961614735
8833	ENSG00000133742	chr8	86240793	0.00428286961614735
8834	ENSG00000133742	chr8	86240821	0.00428286961614735
8835	ENSG00000133742	chr8	86240822	0.00428286961614735
8836	ENSG00000133742	chr8	86241926	0.00428286961614735
8837	ENSG00000133742	chr8	86241984	0.00428286961614735
8838	ENSG00000133742	chr8	86242059	0.00428286961614735
8839	ENSG00000133742	chr8	86244599	0.00428286961614735
8840	ENSG00000133742	chr8	86244722	0.00428286961614735
8841	ENSG00000104267	chr8	86376080	0.205390419054923
8842	ENSG00000104267	chr8	86376196	0.205390419054923
8843	ENSG00000104267	chr8	86376231	0.205390419054923
8844	ENSG00000104267	chr8	86376239	0.205390419054923
8845	ENSG00000104267	chr8	86376242	0.205390419054923
8846	ENSG00000156103	chr8	89180151	0.425459661735622
8847	ENSG00000156103	chr8	89198553	0.425459661735622
8848	ENSG00000104320	chr8	90945563	0.0135636926055444
8849	ENSG00000104320	chr8	90945563	0.0135636926055444
8850	ENSG00000104320	chr8	90945711	0.0135636926055444
8851	ENSG00000079112	chr8	95139398	0.87291342988973
8852	ENSG00000079112	chr8	95140099	0.87291342988973
8853	ENSG00000079112	chr8	95140467	0.87291342988973
8854	ENSG00000079112	chr8	95158196	0.87291342988973
8855	ENSG00000104375	chr8	99413630	0.157118694801593
8856	ENSG00000164930	chr8	104310660	0.00728745723790364
8857	ENSG00000164930	chr8	104311058	0.00728745723790364
8858	ENSG00000164930	chr8	104311058	0.00728745723790364
8859	ENSG00000164930	chr8	104311092	0.00728745723790364
8860	ENSG00000164930	chr8	104311092	0.00728745723790364
8861	ENSG00000164930	chr8	104311103	0.00728745723790364
8862	ENSG00000164930	chr8	104312181	0.00728745723790364
8863	ENSG00000147647	chr8	105342551	4.51407485846953e-05
8864	ENSG00000154188	chr8	108261720	1.68276471603e-05
8865	ENSG00000154188	chr8	108261720	1.68276471603e-05
8866	ENSG00000154188	chr8	108263739	1.68276471603e-05
8867	ENSG00000154188	chr8	108263754	1.68276471603e-05
8868	ENSG00000154188	chr8	108359210	1.68276471603e-05
8869	ENSG00000155792	chr8	120885956	0.00207826752630294
8870	ENSG00000155792	chr8	120885956	0.00207826752630294
8871	ENSG00000156802	chr8	124332089	1.18302941671128e-14
8872	ENSG00000156802	chr8	124332089	1.18302941671128e-14
8873	ENSG00000156802	chr8	124332741	1.18302941671128e-14
8874	ENSG00000156802	chr8	124332920	1.18302941671128e-14
8875	ENSG00000156802	chr8	124356752	1.18302941671128e-14
8876	ENSG00000156802	chr8	124384901	1.18302941671128e-14
8877	ENSG00000147684	chr8	125551380	0.0347858831295125
8878	ENSG00000042832	chr8	133879204	0.147697799295732
8879	ENSG00000042832	chr8	133879205	0.147697799295732
8880	ENSG00000042832	chr8	133909933	0.147697799295732
8881	ENSG00000042832	chr8	133931684	0.147697799295732
8882	ENSG00000042832	chr8	133976851	0.147697799295732
8883	ENSG00000169427	chr8	140613080	0.0183081747682833
8884	ENSG00000169427	chr8	140624803	0.0183081747682833
